patient_id,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1
TCGA-E9-A6HE,0.46899587718032537,0.459960867573716,0.7056165525197902,1.7318871145847217
TCGA-EW-A6SB,0.8636665004149647,-1.9171703654015095,0.9365916674946726,2.592863591765063
TCGA-E9-A1N4,-0.07518939710006199,0.7279980898863526,0.9867580539464437,-0.06615110359207202
TCGA-B6-A0RH,0.30267371674701715,0.7771245338183139,0.12672922629717268,1.2561599836931543
TCGA-A8-A09N,0.8704903938158265,-0.31985446827689945,-0.9059605132524507,-0.28207084619663764
TCGA-AO-A0JE,0.2625788125732521,1.2221487011173606,1.1301120815016452,0.43945207341544
TCGA-E2-A106,-0.5750755163499552,-1.2080462560839957,-1.3707891158724874,-0.9406749869566109
TCGA-E2-A14S,0.5342759328475165,-1.5222666997203709,-0.9837852124656533,0.7081547547603596
TCGA-AC-A3TM,0.2632134853241737,-0.26029848965681956,-0.38597812390348724,1.419896114327446
TCGA-AQ-A1H3,-0.08877351111708293,0.6796684646849371,0.434153284816792,-0.8705263899057926
TCGA-E2-A15R,0.5785284053001963,-1.0416468315063687,-2.300326494077856,-1.2812363364959327
TCGA-A8-A06R,0.3209265747728588,0.8269343506087954,0.36395143861246826,1.0730609142616154
TCGA-E9-A295,-0.4430655240872495,0.46024091101881026,-0.5740078555691727,0.5730691179539867
TCGA-AC-A62X,1.085617124097569,-1.4201110021527423,-0.07310814359429763,1.343790617899894
TCGA-BH-A18N,-0.48084905752703044,-0.761685953137906,-1.3849129909841504,-0.9187233440565036
TCGA-BH-A1FL,0.01812671903575219,-0.2632790006484429,-0.9882018634941531,-0.5533663259192567
TCGA-D8-A1XD,0.14179281461661838,0.7222065569557249,-1.4970631631761149,-0.9791246258795006
TCGA-AC-A2FB,-0.6380159458880207,-0.023374344742266948,1.5960223653423105,-0.5703017325173221
TCGA-BH-A0DQ,-0.016579726626909215,1.206803592277381,0.10523232816616422,-0.23093722373179185
TCGA-AC-A3W5,-0.05443200046135455,1.3276919514028167,0.9575571468315495,-0.2219103189539448
TCGA-D8-A1JP,0.41743415260984074,0.8207232402666738,-0.3225830224790024,0.29798966501861285
TCGA-BH-A0HW,0.09823924339824126,-2.3031393717133226,-2.0079397151129084,0.19652273680534543
TCGA-BH-A0BW,0.7762800577244638,-0.10062480860276737,1.7852580155010271,-3.0882696747869987
TCGA-LL-A6FP,-0.823493821056435,-3.046576021107771,-2.911193354670693,0.3473739082865324
TCGA-A8-A0A4,0.036758237814023965,-0.03567709565834181,-1.2210265766701416,-0.7712335804657182
TCGA-AC-A6IW,1.250319471386947,-2.103793719118527,0.9835846558943067,2.4721114976313543
TCGA-XX-A899,-0.6429901893251639,1.0560225332514086,1.4418697474493352,-0.14233665932604733
TCGA-A2-A25A,-0.4449044171557961,1.0719521879157354,1.2651215931134356,-0.152171947713978
TCGA-E9-A1R5,-0.610648308941996,0.5347997585888311,-1.3302438730715924,-0.36466013306253325
TCGA-5T-A9QA,0.6514315402342674,-3.2874294552750634,-1.7935144617787486,1.0676163485853747
TCGA-GM-A3NW,-0.5656316433181378,-0.9553502295692274,-0.6253868393884655,0.14890463904906764
TCGA-D8-A1JS,-0.7333941768720338,-2.6760435104375095,-1.6159184316846233,0.6277868913637261
TCGA-AR-A1AJ,1.2896703964182614,0.41097777311491673,2.1929399546580983,0.16673014008229206
TCGA-AN-A0AK,1.5376460207143798,-1.5708855758218094,-1.5466141025487259,1.4890665056670385
TCGA-D8-A73W,-0.8631619003220842,0.6494355768500193,0.9752455538778374,-1.3007979590628946
