patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score,hypoxia_score,cellcycle_score,apoptosis_score,angio_score,dna_repair_score,TMB_score
TCGA-D8-A1X8,-1.144500719080499,-0.1268648162499659,-0.1691820399634312,-1.0928310158111043,-0.3998848012839167,-0.8637149029977303,0.4472692334386134,0.1592197096775675,-0.0178772469888888,-0.6392926635669812,0.1728820981611716,0.955965654560228,0.315402295829144,-0.6097395062909394
TCGA-A7-A4SD,-1.0204716030598238,1.211541810529243,0.4870597148883008,2.6409374219715915,-0.1381552021111896,0.0515837066512957,1.2912194437900353,0.6212296734176748,2.5263515596524466,1.2870801083752823,-0.9255424461525248,-0.1809543356856599,0.6179913416128072,0.6608935403343899
TCGA-D8-A1JD,1.4311655085515076,-0.1128627572136908,0.9125869296186038,0.6549385305598893,0.1586002502429556,-0.3714337354310463,0.3796469915749017,-0.7809987378728078,-0.1279392512044392,0.7502575554760531,-0.1353192220691158,-0.7440156980387468,0.4755246105232523,0.8069032830167661
TCGA-LL-A441,0.2332231118030446,1.232223213145665,-0.0790235160702779,-0.174990883018167,-0.3605040462859787,1.9276719320937263,0.3567855165225166,2.9904393045483517,-1.0003406684837437,0.7745163834916842,-0.4239866558059335,-0.4985649883439148,0.1330899033806798,-1.4004706980626263
TCGA-AN-A0FF,-1.6831645478293964,0.0399018663203705,0.5078337872712261,0.5845229148719348,0.9261205889626832,-0.5369133846637664,-0.3342160375019949,0.1072435887568039,-1.2710973287603566,0.0563640680746794,1.4085399466337505,-0.737013510980816,0.5173320033937774,-0.6684292079208344
TCGA-D8-A27V,1.3786235691975672,-0.3646077067066837,-1.043474669295728,0.3640497943063147,-0.1831351165875113,0.6251127894930466,1.141234312006951,-1.0510210246074978,0.40907247142777,-0.1418587118420169,-0.1681857612486015,-0.7751781030370243,-0.544061222989902,6.227799603265354
TCGA-A2-A1FV,-1.0113271765516731,-1.5558739949561913,0.246397091106847,-0.5702409582208932,-0.4264497023646758,2.392022600188969,1.1297265998172807,-1.158776397248101,-0.2325084799750885,-0.7867510730172088,-0.4382494935630716,0.3785792072336594,-0.2324353484396094,-0.17787775671158323
TCGA-AC-A3TM,1.7759097751857116,0.1625886663299408,-0.8170253245068456,-2.5641605183935336,0.1219568621011092,-0.3135672190129824,-1.8511172432927911,1.0583080019193682,-2.187853940233843,1.0157680107561542,0.9295566473462747,-0.8887097466328056,-0.7574718838274402,-1.4004706980626263
TCGA-E2-A15E,-1.3416252242391795,-1.0891590232555073,-0.0761482607684178,0.6216891298271314,-0.3584510211439041,-0.477139180891261,0.8490769767835982,-0.0699541351410788,-0.1611849973183338,-0.0853211384597526,-0.0143331504857596,-0.6990627261630137,0.1451497282471776,0.34248992866927885
TCGA-A2-A4S0,0.6410347058669648,-1.5497186356189674,0.0596525166996856,0.3799781721442544,-0.7042924382585168,-0.4656441417042407,-1.8121680635739104,-0.7725473360970714,-0.4287616297057892,-0.4205934989243092,0.91541783426529,-0.5035894584465517,-1.6656570951071352,-1.4004706980626263
TCGA-E2-A1LL,1.1634178781462563,-1.3665730258570277,0.730280845966707,0.3733631081241282,0.1313510074481728,-0.168142744532085,1.7397508078649837,1.1681762250039076,3.3598905581824674,2.2930109474618776,-1.3894567472878938,-0.3227619865611829,0.7650568859181217,-0.1334860835469118
TCGA-BH-A0BJ,1.102244672666644,-0.0089609785859487,-0.1079607922452411,-0.1122348151429944,0.676273650460744,1.0082644573735935,1.0954728745704394,0.3421925581222007,-0.7318967557628798,-1.151429797102121,-0.3460371468462845,0.069948458588632,-1.0939892369021824,0.0728507408827852
TCGA-BH-A202,0.5901384323665059,0.8142212638919043,1.4129785896897848,-0.0871672041193433,-1.8664290944378588,0.1772954118029627,0.072595058968935,-0.047839633827908,1.1365967739648002,-0.2216028545803876,-2.016153435868839,1.0812032444589623,1.905980637354728,-0.5252749305992134
TCGA-EW-A6SC,-0.6216584005829169,-0.5902017630609738,1.0798443907634814,-0.2040623485803143,0.0377206183930365,-0.815044417929283,0.814438378219376,-0.0965760507346404,-0.196082705972048,0.5612207092628109,0.9029533543123148,-0.0250888588846739,0.111896771148622,-0.4980116837583861
TCGA-AR-A24T,-0.970791156152759,-0.364720823191608,1.2459333474867544,-1.743631458949348,-0.3312017783491213,0.8148543086694338,1.1431201912621132,-0.4970316382081548,-0.387751659654738,-1.5141177615608976,0.1361087816829901,1.0693903945368035,-0.4785522543150889,-0.5811243028056409
TCGA-AN-A0FS,-1.648124845122341,-1.5967721392212768,-0.3183033602025549,-0.238617354053881,-0.3469416377716774,-0.0869926593777594,0.2937432671356301,0.2342963287853328,-1.1622329973861718,-0.1956945400173879,0.6614152975121208,0.3512653325267639,-0.1895666909808339,0.25719285457475255
TCGA-A2-A0CL,1.6297553482553206,2.0561760269844864,0.4408189436673303,0.6095905258955858,0.4514362909622372,1.2030931428284937,0.4850637932053539,-1.4127410206088995,0.2404070961120749,-0.215289302623211,-0.0860194132998872,0.4124676545216654,0.9012846676100762,1.1623820072705024
TCGA-B6-A401,1.241401008243887,-0.2155087526974798,-0.1812468307718698,-0.5634518135686526,-0.6672135599350209,0.5038523548350758,-1.102461666324721,1.2119826575414585,0.3611242587094733,-0.1107744222510657,-0.2135787927191388,-0.1176139413066601,-0.4923486939623606,-0.6985374519430598
TCGA-A8-A085,-0.3456593126155348,-2.7638888803166664,-0.0823163235203067,0.5658962872363077,0.3583658178549411,0.26363049335654,-0.3569235632274291,-0.4781568409090152,0.6563299645754314,0.2787319183140901,0.9606868410596784,2.8692731792829083,0.2782258757073569,0.22186141611739182
TCGA-D8-A1JG,-1.519217060434798,0.8710678134346822,0.1084442225970717,1.3535241072119613,-1.3126722220260645,-1.477452165463866,1.3869374378225072,-0.6204221041338642,1.2767244964050906,-0.4397047913352156,-1.3444357898458026,1.0779961358828094,1.1105145891605603,1.1829915410969438
TCGA-A8-A09A,-0.7371654013873044,0.6021162525398056,0.2033624645341695,0.1764779132092299,0.1150512320777766,-0.0306425098311756,1.2323723135625957,-0.2789854723942235,0.3878447527910737,-0.4471559202216112,-0.1639069099214596,-0.2007315052385958,-0.6197969231515038,1.8188013172271158
TCGA-GM-A3XL,-0.8661797413420715,1.7494047991176722,-1.4807526688747144,1.0336509457122875,-0.2992865693223526,-0.4315014295657728,0.4371085778597738,0.3152889291361128,1.201353705525767,1.411900736934019,-1.064636120453638,-0.562653708057352,-0.2849518657915831,0.6608935403343899
TCGA-PL-A8LZ,1.403897369646561,1.61374245776168,1.462428631110117,1.9642860049652064,0.2218707523486495,0.6891426035177658,-0.2146743851236861,0.267115939014433,-0.4672523568836066,0.612326352808048,-1.0272426805947132,0.9839209509823494,0.3782741827998179,0.5757363539531847
TCGA-AR-A0TR,-1.518707912312266,-0.0535543871489068,-2.74642367458992,0.4179277499439414,-0.700248600857463,-2.8842493017136515,-0.8688820500066433,-0.1360159256880624,-1.6148294342335443,-1.1961934492669546,0.664329877401618,-2.337627949528676,-1.0477116689478092,-0.3677863716473534
TCGA-GM-A3XN,0.7309875521906396,0.3332663151162597,0.2381835006355494,-0.4104349379451344,0.8025658031397644,0.6721690775692736,-0.2739063886685088,0.3278251751034519,-0.8026833505941985,-0.6094312691749403,0.5071286003827519,0.5830858307729533,-1.1974464544902412,-1.4004706980626263
TCGA-LL-A5YM,-0.6629216297593774,-0.229068093188564,-1.6916884966111028,-2.5595473816426524,-0.0030288200329522,-1.2326812033708916,-3.011972143175116,0.0817485267333412,-2.1701779410577613,0.2291904430465302,0.5807992580152634,-0.9746602564736812,0.1019594754586296,-0.5811243028056409
TCGA-XX-A899,-0.2569376635324314,0.6321620961323976,0.3661021976608344,-0.3696130297156518,1.24359293138684,0.0165605234261627,0.3291900996663531,-0.4519574954042418,-0.0445151429434925,0.2435523517779404,-0.0986079179290065,1.1290960658628328,-0.3969313596186329,0.4707841971944106
TCGA-A2-A0CK,1.6509038065126806,0.0817544721199415,-0.1245539183568514,-1.3731008335060504,-0.3036414711388726,0.2001387449958928,-1.0500804078292678,0.8826597016803688,-1.48643064582598,0.2743806865598222,1.297971947846909,-0.3900578148507703,-0.8174494128301524,-0.9253710110462472
