patient_id,immune_score,emt_score,hrd_score,apoptosis_score
TCGA-A7-A4SF,-0.8164369492275966,0.4227443520804547,-1.6263148751504564,-0.6923760549923937
TCGA-AC-A3EH,-0.1644379293141921,-0.2491338489143476,0.8121288497136714,-0.7556286398283819
TCGA-D8-A143,-0.0958415987525193,0.5868084369164147,0.5606914693836613,-0.7030421771412012
TCGA-BH-A0H9,1.0049901060107067,-0.7580280905222235,-0.9924163882636686,-0.6952286225438187
TCGA-EW-A1PA,0.0176500607213107,0.2857741271418231,-0.1104081452430063,0.9203788213112476
TCGA-EW-A1PF,0.8620232529197436,-0.2331659950202524,0.2485996251616287,0.2332201031076626
TCGA-LL-A7SZ,-0.1052834806038466,1.3193190285663874,-0.5724716792458424,0.7902769360309405
TCGA-AR-A24O,0.774120828636761,-0.0017082849951996,0.6402232710812402,0.0303157329278852
TCGA-B6-A2IU,0.2790048450901305,-1.0111902771880754,-0.784014367458988,0.4869745905085386
TCGA-AC-A2QI,-0.1837959710894191,0.4606381169427709,0.1912987377963845,0.6318354122505785
TCGA-BH-A0DS,0.1825864437647678,0.1542169508935123,0.1014888397102361,-0.5367250864253844
TCGA-LD-A9QF,1.4091396195661912,1.557477027861777,0.6693655759196112,-0.0457734058895284
TCGA-D8-A1X8,-1.144500719080499,-0.1268648162499659,-0.1691820399634312,0.1728820981611716
TCGA-A7-A4SD,-1.0204716030598238,1.211541810529243,0.4870597148883008,-0.9255424461525248
TCGA-D8-A1JD,1.4311655085515076,-0.1128627572136908,0.9125869296186038,-0.1353192220691158
TCGA-LL-A441,0.2332231118030446,1.232223213145665,-0.0790235160702779,-0.4239866558059335
TCGA-AN-A0FF,-1.6831645478293964,0.0399018663203705,0.5078337872712261,1.4085399466337505
TCGA-D8-A27V,1.3786235691975672,-0.3646077067066837,-1.043474669295728,-0.1681857612486015
TCGA-A2-A1FV,-1.0113271765516731,-1.5558739949561913,0.246397091106847,-0.4382494935630716
TCGA-AC-A3TM,1.7759097751857116,0.1625886663299408,-0.8170253245068456,0.9295566473462747
TCGA-E2-A15E,-1.3416252242391795,-1.0891590232555073,-0.0761482607684178,-0.0143331504857596
TCGA-A2-A4S0,0.6410347058669648,-1.5497186356189674,0.0596525166996856,0.91541783426529
TCGA-E2-A1LL,1.1634178781462563,-1.3665730258570277,0.730280845966707,-1.3894567472878938
TCGA-BH-A0BJ,1.102244672666644,-0.0089609785859487,-0.1079607922452411,-0.3460371468462845
TCGA-BH-A202,0.5901384323665059,0.8142212638919043,1.4129785896897848,-2.016153435868839
TCGA-EW-A6SC,-0.6216584005829169,-0.5902017630609738,1.0798443907634814,0.9029533543123148
TCGA-AR-A24T,-0.970791156152759,-0.364720823191608,1.2459333474867544,0.1361087816829901
TCGA-AN-A0FS,-1.648124845122341,-1.5967721392212768,-0.3183033602025549,0.6614152975121208
TCGA-A2-A0CL,1.6297553482553206,2.0561760269844864,0.4408189436673303,-0.0860194132998872
TCGA-B6-A401,1.241401008243887,-0.2155087526974798,-0.1812468307718698,-0.2135787927191388
TCGA-A8-A085,-0.3456593126155348,-2.7638888803166664,-0.0823163235203067,0.9606868410596784
TCGA-D8-A1JG,-1.519217060434798,0.8710678134346822,0.1084442225970717,-1.3444357898458026
TCGA-A8-A09A,-0.7371654013873044,0.6021162525398056,0.2033624645341695,-0.1639069099214596
TCGA-GM-A3XL,-0.8661797413420715,1.7494047991176722,-1.4807526688747144,-1.064636120453638
TCGA-PL-A8LZ,1.403897369646561,1.61374245776168,1.462428631110117,-1.0272426805947132
TCGA-AR-A0TR,-1.518707912312266,-0.0535543871489068,-2.74642367458992,0.664329877401618
TCGA-GM-A3XN,0.7309875521906396,0.3332663151162597,0.2381835006355494,0.5071286003827519
TCGA-LL-A5YM,-0.6629216297593774,-0.229068093188564,-1.6916884966111028,0.5807992580152634
TCGA-XX-A899,-0.2569376635324314,0.6321620961323976,0.3661021976608344,-0.0986079179290065
TCGA-A2-A0CK,1.6509038065126806,0.0817544721199415,-0.1245539183568514,1.297971947846909
TCGA-E9-A22D,-1.4189587743616234,2.627228496213072,-0.3561762711847379,1.0377061649482098
TCGA-B6-A0RM,-0.0330080530885587,-0.8374519829903158,-0.2669919497523122,0.2740242215606884
TCGA-AR-A0TS,1.191456921694622,1.0456469885674398,0.0280843652989421,-0.0792600684497621
TCGA-A2-A0YT,-0.0532214489909599,-0.0932770698228912,-1.2826611013329166,0.5120895874287095
TCGA-AR-A1AY,-0.9846381788049348,-0.9351068245370636,1.4868814558356789,-0.9523317762007144
TCGA-AC-A2B8,-1.1953640196552546,0.0356569540466029,0.8119517069009886,-0.2756531431317163
TCGA-AQ-A54O,-0.913230005216474,0.1377706851107997,-0.6767849571576227,1.3467756579115426
TCGA-E9-A1RA,-0.1165445077620437,-0.2296700933622016,0.3339441421131995,1.2335411285874969
TCGA-A8-A096,-0.6101870235936969,1.1076777929758597,0.9262711910179714,0.6075885880634486
TCGA-E2-A156,-0.7729688147358356,-2.408156356045677,-0.60045837242312,0.8555139156853171
TCGA-C8-A12M,-1.1921158652636274,0.6325570454798121,-0.425022963038923,-0.4124523609240761
TCGA-E2-A15M,0.5693258198576736,1.0231128052378748,0.2858452999093206,-0.4148708421089828
TCGA-E2-A15R,1.323926676693065,-1.7712756503480425,-0.3923333642719304,-0.4062511271166269
TCGA-B6-A0IG,-1.0038573953854688,-0.1364902611735673,-0.2077688058740552,0.1717038637377521
TCGA-BH-A0HX,-0.8360572989670472,-0.5051490791098107,0.1326388509867296,-0.0991040166336014
TCGA-D8-A1X6,1.684655234637766,-0.2641171565431567,-1.341507215787621,1.5264874136514563
TCGA-A8-A07F,0.3901603336811523,0.2290818160257902,0.6950555317428164,0.2962246385913622
TCGA-AO-A1KO,0.9310529648719756,-0.9176394421126514,-0.6876608994469487,-0.5898696601552365
TCGA-AN-A0FN,-1.4249231002619795,0.9461178884923176,2.271420151692876,0.6286727830087795
TCGA-A2-A04T,-0.1502979123762025,1.461969748203454,0.4902953692303679,-0.533562457183581
TCGA-A7-A26I,1.0181691381176587,-1.4195064451507495,1.090456366609057,-1.867819923194621
TCGA-A8-A07J,0.5661281096400052,-0.4282149397283135,0.7494810374108464,0.14503855836572
TCGA-A1-A0SN,-1.076147807332841,0.758428820753276,1.176096828563095,-0.3761751431504896
TCGA-A8-A07G,-0.2653068656071009,-0.32906451947679,1.6560356345725809,-0.5622741697120824
TCGA-BH-A0DP,-0.197742820664946,0.1528720674545441,0.7045195316893759,0.5021676133367943
TCGA-D8-A1JN,1.2205948743912434,0.6875596076791728,-0.6235157296063443,-1.8020248324975736
TCGA-A7-A26H,1.009345849983696,0.0735255062122039,0.3604588883864253,0.0587173837660082
TCGA-A2-A0T0,1.5380584280753669,0.2790309069794694,0.3613953662171829,-2.22141427489545
TCGA-C8-A12Q,0.0045383208144073,-0.1724416711614627,0.4238118069290756,-0.3847328458047733
TCGA-E2-A1BC,-1.1899233924570842,-1.152409861327181,0.5295090983794071,-1.4375783216337117
TCGA-BH-A0BF,-0.0311720631330331,1.5322203726551178,1.0165549125305704,-0.2915283016787965
TCGA-E9-A5UP,1.4010007693502269,-1.3703790522428498,-2.090190805083661,0.6573844955372764
TCGA-B6-A0RL,0.8760026710823888,-1.383297653197623,-3.667991500022748,1.3519226819717254
TCGA-A8-A095,-1.0004818746601103,-0.4461194627044743,0.1054814140858126,0.5306312765129894
TCGA-A2-A04Q,-0.1058870784208992,2.3978547059126183,0.4128398922598669,-0.0350452714026443
TCGA-D8-A1XL,1.290224057958207,1.670259436877193,-1.2949471969348636,-0.0297122103282361
TCGA-BH-A0BR,-0.9824598414184644,-0.0328281621828609,1.1708446406717283,-0.7057707200164819
TCGA-B6-A0X0,-0.4243998759934691,-0.5559312926936136,-0.4267971573078897,0.8192987102498072
TCGA-EW-A423,-1.5736678971095308,0.5365512033780032,-1.8784203622651987,0.7295668570559989
TCGA-GM-A2D9,1.0969585993482345,-0.3858356079841173,-0.7248123416017147,0.4036300081364048
TCGA-B6-A1KI,0.2523037447113144,-1.2473847975712846,-0.7492219895218548,-0.7323120007123697
TCGA-A8-A092,-0.8444358099059488,-0.3503027317538507,-0.43989274422498,-1.5870280563932673
TCGA-AR-A24Q,1.3663586905479708,0.6915442425017859,1.749542732341325,-0.1447450974564405
TCGA-AR-A1AI,-0.8710000367798818,1.6305811980138307,-0.5751044786148578,-0.854910393085668
TCGA-LL-A6FR,1.7580011909201196,-1.8663679657699763,0.0614860703994747,-1.4383844820286762
TCGA-AR-A250,-0.6062726111105374,0.4810451931864236,0.822319630096764,-0.4455049371177871
TCGA-BH-A0B3,0.5659021207693735,0.8540191270892756,1.1245850624974418,-0.0631368605503933
TCGA-E2-A1LK,-0.1314158588051667,-0.8531681466566332,0.5995079080088543,-3.0146140912064334
TCGA-BH-A0AW,0.6156773010774462,1.5311654658250655,0.2653753274806598,-0.2909081782980485
TCGA-AN-A0FZ,-1.435354214867281,-1.6192531692223124,0.0768230886111363,0.8012531198701265
TCGA-LL-A5YO,0.0108216345490515,2.335097586719668,-0.1800126594960348,0.1717038637377565
TCGA-W8-A86G,-0.2676363185856712,-1.6503738272497344,-0.2954367783527322,1.0397525721046703
TCGA-A8-A06O,-0.376496578710306,-0.032210055881754,-0.978550286217752,0.0711818637189832
TCGA-D8-A1XC,-1.397839805906271,-1.8452947575506269,-0.7351611323221466,0.5485528422165213
TCGA-B6-A0I9,0.2807542405545427,0.4943250269582692,-0.7851848554335185,-0.4121422992337065
TCGA-B6-A0IO,1.2499313567678776,0.3716525739073809,-1.3624653346170854,0.6895068866598698
TCGA-UL-AAZ6,0.9183974972566872,-1.0981796287687218,-2.128603776872797,0.0940644164684771
TCGA-BH-A201,-1.1582820713111617,-1.2570369697622972,0.7378027410072571,-0.4658449840062257
TCGA-AO-A0JC,-0.5051013601556159,2.8934416692207283,0.0250886667118199,1.2514006819529522
TCGA-A8-A09I,-0.3458651941679094,0.9394326260875452,0.1995414231047359,-0.6750126003315289
TCGA-A2-A1G4,-0.3834772366235743,-0.3907265486603646,-1.0943306921945202,0.116016784146849
TCGA-AC-A4ZE,1.6410695664267625,-0.0050375124019812,-1.9920549601738995,0.1137843399761721
TCGA-E9-A54X,-0.5902925904246511,-2.3028265960863488,-0.6196926185591934,0.8865200847225719
TCGA-A8-A06Z,1.664248894842144,-1.518807401363055,-1.911795436745588,-0.2313143214084454
TCGA-E9-A1N4,-0.8279049290871258,0.3937154022919836,0.9387550827113874,-0.5181213850030323
TCGA-B6-A0WW,-1.6400209312117464,0.0003892361455708,-0.1872475629567571,-0.0741750567276514
TCGA-AO-A0JJ,-0.1034455191802596,0.7221828258308185,-0.3347102239601585,0.4811454307295355
TCGA-D8-A27G,1.466142989912166,0.766151399745852,0.7655014190038463,0.3445942622894732
TCGA-EW-A1J6,-1.0056883163445602,1.103984526110092,-1.752875061033545,1.3664955814192374
TCGA-AC-A8OS,-0.9435467587129988,0.1375344210920063,-0.2878814160132433,0.1785872332640303
TCGA-B6-A0WY,-1.1258379451237033,0.0634880339007191,-0.4726942840116007,-0.314906953132881
TCGA-LL-A6FQ,-0.1544853395143599,-0.3149629234951286,-1.5792745867267783,0.8367861895868207
TCGA-E2-A14Z,-0.2897354646398952,1.271671165689649,0.155217400852486,-0.5338105065358829
TCGA-A7-A13G,-1.2125084488267783,-2.023715243410746,0.3709832196783391,-1.5551537146229717
TCGA-AN-A0FD,-0.3781252955614617,0.7217677918708529,0.3892695658940905,1.5335568201919512
TCGA-C8-A3M7,-0.6658573214834522,-0.1532593154424123,-0.6901035581503757,-0.526927137009609
TCGA-D8-A73U,0.8548482779074352,1.7712698472147388,0.6199911030349899,0.1137223276380955
TCGA-LD-A66U,-1.3125662533036508,0.8865727297442226,-1.4324552833666346,0.9100227608528052
TCGA-GM-A2DK,-0.3085749659277226,-0.3519911064465003,-0.9234057121298616,1.2654154703577971
TCGA-A2-A04N,-0.3927482558604738,-0.8156265477769734,0.2032152981649003,-0.0376497896017719
TCGA-EW-A1P4,0.8611751867351644,1.4980481185028185,0.5970730649655664,-0.2557471826098005
TCGA-AR-A0TP,-0.1557330991946917,-2.075115234717348,0.2973834588155842,-0.1636588605691622
TCGA-A8-A075,1.5514419815822476,0.8132772549260036,0.269448791915136,-1.9403743587417943
TCGA-EW-A1J5,-1.4869209574761182,1.133568990778175,0.4109473530221783,1.412942822637041
TCGA-BH-A18M,0.9653524964594116,-0.5448551088870172,0.6074599711041898,0.1501855824258985
TCGA-AQ-A54N,1.0967939193777696,0.0073403667429488,-2.828229809194144,-0.1774876119597775
TCGA-AN-A0XP,-1.3365872976713151,-0.9660605862521786,-0.0778542837214723,0.0609498279366896
TCGA-E2-A15A,-0.854265364195612,0.9328297733808012,-0.3469786676986928,-0.4216921992971756
TCGA-A2-A4S3,-1.339154472857594,0.8978920261717976,-0.6925921126010091,-2.311704239131926
TCGA-BH-AB28,-0.5786474369918959,0.0280796168278677,-0.672606036427085,-0.3361151727543605
TCGA-E2-A10B,-0.8484260675207693,-0.2804220496737118,-0.0816576671224882,0.928750486951306
TCGA-E2-A10E,-0.8486254363072634,0.2026218924688798,0.0719376170338711,-0.203284744598773
TCGA-LL-A5YP,-1.2626863058765632,-0.1242068562551757,1.159762231374716,-0.451272084558718
TCGA-B6-A0RS,1.4190533957473563,1.0425177647013837,-0.4160335733582008,0.055678779200358
TCGA-BH-A1F8,-0.0963380977721763,-0.0272004857140114,-0.0535303557687961,-1.97255876220246
TCGA-A2-A0T4,0.1705818642045519,0.304257822510291,0.1311408219094056,0.0740344312704082
TCGA-AO-A03O,0.1990999118345301,1.113029834304062,-1.2194860228308495,-0.3592457748561475
TCGA-BH-A18P,-1.0840060913781917,0.6078572114524108,0.4215060274414963,-1.1533757762382566
TCGA-C8-A26Z,1.0387998701477332,-1.1445236346875711,-0.5027349468853093,0.790835047073612
TCGA-BH-A1EX,-0.0644142410907638,-0.2660237386896785,1.5874721144244193,-0.3750589210651511
TCGA-LL-A73Y,0.8685114237898809,0.1204446335507555,1.8439611996225107,-0.5757308470742472
TCGA-A7-A425,1.7687995075139242,-0.9733787265414824,-0.3183250181805954,-0.0791360437736178
TCGA-D8-A1JK,0.7940314696846542,1.306305609740386,1.5016452401735785,-1.6740313667117992
TCGA-D8-A27F,0.4503864920574232,-1.3457304751902204,1.481647926701387,-1.7603525413115066
TCGA-AR-A1AK,0.5987739434362792,0.8580483957392452,-0.8143683685923391,0.4787269495446289
TCGA-EW-A1PE,-0.2807697121331836,0.4721280260212744,0.1780904584976751,1.3070877615438596
TCGA-C8-A274,1.022654906159229,-0.681252849866121,0.139531650583761,-0.965602416548654
TCGA-E2-A14T,-0.9362514618172828,-1.051964361738858,-0.8996254142879622,1.2218828090294906
TCGA-AR-A24X,1.422044252495541,0.0637599863806686,0.9949712964455314,0.2697453702335466
TCGA-A2-A0SW,0.6554361395102737,1.589933279651154,0.1428656675700969,-0.2583517008089369
TCGA-AO-A0JF,-1.649204507567862,-0.1191911599793071,0.276774416515546,0.1205436848262883
TCGA-AQ-A0Y5,0.5291666311967367,-1.53449304076354,0.2169092077437983,-1.0398931975619137
TCGA-C8-A1HJ,-1.5344722523398953,0.4102972118760071,0.8413870024989851,-0.3470913565935465
TCGA-C8-A273,1.7118289052085338,-0.6447097718422322,-0.2305642204035267,0.5303832271606875
TCGA-AO-A12G,0.9846160797914656,-0.1373681088998687,0.5689275700891959,0.5386308681246017
TCGA-B6-A0WS,1.7193308175609223,1.063197149313924,-0.2587323272139475,1.7238726857426048
TCGA-OL-A6VQ,0.6094507856260026,-0.1475094229158213,-0.3866721379237971,-0.2442749000660196
TCGA-A2-A0EX,-0.9433678475390176,-0.5983106477287092,0.6653868410499403,0.554506026671673
TCGA-BH-A0BW,-1.5389458233837148,1.2538562135673958,0.2551873077873144,-0.5873891666322533
TCGA-A7-A13F,-0.3693437539166362,-1.5318484906390883,-0.6295203792553457,-0.1144830764760823
TCGA-A2-A25C,0.9381833331509968,-0.1179343003141403,-0.6369840300716005,-0.6802836490678604
TCGA-A7-A26G,-1.3520037258482795,0.3956429237376392,1.7508024435128455,-1.2583006522603162
TCGA-A8-A06R,-1.0851493452482852,0.365232190399532,0.49016497882386,-2.319889867757759
TCGA-E2-A1II,-0.7581828273061387,2.841314042273484,1.6760698537702945,-0.2964272763866776
TCGA-AR-A2LQ,-1.0294106622235906,-1.2005963868444336,1.1070185831231123,-0.137489653901725
TCGA-A7-A2KD,-0.8129509755843646,0.5142954543727006,0.4608892915684175,0.6558341870854109
TCGA-AN-A0XW,-1.466071427880986,1.4026475460920769,1.6774300883053894,0.535902325249321
TCGA-C8-A12U,0.8239776168985459,1.7065406531822176,-1.344690105504358,1.3503723735198645
TCGA-BH-A0GZ,0.8286418848672902,-0.7982508218445918,-0.6119990598857246,0.53739062136311
TCGA-D8-A1Y0,-0.8355117059634998,0.7344583152163126,-0.1779191942342971,-0.0267356181006581
TCGA-AC-A2QH,-0.1279760556776092,-1.810171111749449,6.7815225517012285,0.1348685349214985
TCGA-GM-A2DL,0.4706078899771128,-0.7191389154713151,1.1110094582354846,0.918394426492868
TCGA-AR-A1AJ,1.4605661489115755,1.6932692613691875,0.4890401174486479,0.1857186521425927
TCGA-D8-A1XK,1.617286130034672,0.7574655012067406,0.0267082827535896,-2.814686313254234
TCGA-E2-A15O,0.9330585143838016,-0.3607903703953801,-0.647124470913769,1.001056873146177
TCGA-AC-A2BM,1.5127967166186542,0.6712323984406992,-0.2651027379890323,1.7320583143684378
TCGA-E9-A2JS,-0.1957516787252212,-0.4330219081583729,-0.0409943303802306,-2.0790959590144618
TCGA-GM-A3NY,0.6306898144114935,-0.1945868082096819,-0.9246886672196082,1.3631469151632134
TCGA-BH-A1FG,1.6070383839388116,-0.3284654837133636,-1.6134137176336083,0.747860496787977
TCGA-D8-A1X9,0.8287435652684687,0.4088644638749249,0.3765493669949246,-0.2423525175857079
TCGA-C8-A1HK,-0.4785390354177343,0.3323756189090812,0.75206557743452,-1.5451697281929753
TCGA-HN-A2NL,-1.4595171732168686,1.1868250629049792,2.047090628080547,-0.2099200647727449
TCGA-A2-A4RY,-0.7626568022961846,-0.449003646203395,-0.4921852399656684,0.0799876157255644
TCGA-A8-A091,1.4199347586275146,-0.4789962973996047,-0.1601035406961206,1.2740351853501486
TCGA-AN-A0AT,1.5859897556949478,0.5815224397621651,0.6926387596448209,-1.2946398823719747
TCGA-AN-A0XR,0.4431171873343713,-1.1123681839365664,-0.0554562669733703,0.8103689335670773
TCGA-B6-A0IH,0.9462718132820328,0.5091237755790451,0.3902418792504467,0.3589191123846877
TCGA-BH-A204,1.063551128195995,-1.384306773841872,0.4276884085684396,-0.5808158587963579
TCGA-BH-A0C3,0.0167139210579162,0.3440664814558875,-0.2312825496426689,-0.408297534273083
TCGA-BH-A0BQ,-0.2901038520179341,0.5141417393501948,0.7669577985815426,0.7378765103579807
TCGA-D8-A13Z,-1.6595071775358283,0.1863592714381809,0.2025601991579469,-1.3002209927986847
TCGA-C8-A12X,-1.2773178662096556,-0.4004713989314246,-1.0287802711171925,1.5278516850890969
TCGA-D8-A1XW,-0.306090318004069,0.359862912471682,0.1353541022472778,-0.178665846383197
TCGA-AR-A1AN,1.2286538916402228,-0.6666909057121929,0.9378219801365018,0.5190969816311319
TCGA-AR-A24R,-1.2786065374275553,0.608596483648235,-0.4741726972234984,0.6000850951564356
TCGA-A8-A076,0.7939399038644698,-0.4096368013001549,0.284473126938821,-0.2257952233198207
TCGA-A2-A0SX,0.0832593570933144,1.2246753702199475,0.7447711197387382,-0.4076774108923394
TCGA-AC-A2QJ,-1.6655113527967629,-0.3003469090462342,1.3251227656571056,-0.621744001925528
TCGA-B6-A0RT,-1.2412015542915802,2.757556301543957,0.6483718698243722,0.8494367065540166
TCGA-A2-A0SU,-0.7711964196406899,-0.1478479900125663,-0.1593092126051699,1.0446515468125557
TCGA-AC-A3W6,1.641752890987014,0.8592447110099116,0.4743315723516123,0.3222078082445785
TCGA-BH-A0DL,-1.5361260146684808,0.9499124581517256,0.3822992114241129,-1.5905007473254358
TCGA-BH-A0BS,-0.9187565412303856,-1.3706970874036897,-0.9210246432693574,0.5714353949660108
TCGA-D8-A1X7,-1.0185353086800053,-1.227436439098902,0.3609366544173908,-1.0070266583824277
TCGA-AR-A0TV,0.7109805393006535,1.5234008579927207,-1.14319472786216,1.1559016813182177
TCGA-BH-A0B7,0.8579687826446151,0.7138106909364836,1.326923214143446,-0.6067370161114977
TCGA-B6-A3ZX,1.6232466924842848,1.719303930817346,-0.1805794832082821,0.0846385410811524
TCGA-C8-A1HI,-0.6119100030510893,-0.8072086014317172,-0.6774123741354976,-0.1060493984979474
TCGA-AN-A0AS,-0.9278489800062713,-0.6669390044472574,0.818858915949128,-1.647180024325533
TCGA-AO-A0J7,0.4386914639714814,-0.959682782623216,-0.6692901149111506,0.4268846349143406
TCGA-E2-A3DX,1.3336854426999056,0.8656438166328437,0.4222507825157492,0.6185647719026346
TCGA-E9-A1NA,0.8286129247553684,-0.4298015760327405,0.3620629887292812,0.7441397565035066
TCGA-BH-A18T,1.3774751079805432,0.2701961882801995,-0.4941314053807871,-2.748457136190664
TCGA-GI-A2C9,-1.208859708269163,-0.5864939863838967,1.0602154145799394,0.0459428421226636
TCGA-LD-A7W6,0.4969585291871193,0.0458323557656656,-1.2921001943680042,0.8701488274709013
TCGA-E9-A6HE,0.8360933780563685,-0.1442139458109946,-0.0130157779079824,1.514891106431527
TCGA-GI-A2C8,-0.6214026599601493,-0.3046016203944717,0.9723514274946454,-0.3804539944776315
TCGA-D8-A1JC,0.2684808242105838,0.4970400931391429,0.1668980733932258,-0.7577990716609911
TCGA-AR-A24L,1.6646212334743575,-0.8420589712571258,0.82651398077719,0.797718416599877
TCGA-AC-A7VB,-0.7339885449609291,-0.9073814798107188,-2.043912018590888,0.9740194937456988
TCGA-A2-A04P,0.4846233775402135,0.6427018439699007,0.4153595091043077,-1.1535618132524774
TCGA-AO-A126,-0.0097954621110634,0.1033949636925937,-0.1777248387588763,1.211836810261418
TCGA-A2-A0D2,-0.6032278540151729,1.033717853449804,0.1925860072942306,-0.5889394750841189
TCGA-D8-A145,-0.7851847992406393,-0.5482193313577377,0.5277432782973521,0.4490230396069422
TCGA-E2-A105,-0.3831451212294569,-0.69529977325557,-0.212076511811911,2.623051587822922
TCGA-A8-A07W,-1.283494173451334,-0.1969921457576519,0.3040831239476814,-0.4955488939439124
TCGA-EW-A2FR,1.6779971310318422,-0.0255816274635395,1.469905186235546,-1.1241679650051648
TCGA-A2-A3XZ,0.6077362631857596,0.9175355667853098,-1.0077384465776855,-0.5874511789703298
TCGA-BH-A0AZ,-1.2016973374223487,-0.2314924747886513,1.2465749772128107,0.0367030037495597
TCGA-A7-A3RF,0.2693758648792403,-1.5135167611420162,-0.476903437848835,1.1958996393762744
TCGA-S3-AA14,-1.4581251417434289,-0.6494891493475702,0.7806249493391967,-0.2299500499708094
TCGA-BH-A0B0,0.1632749789598461,0.5139429283590315,0.5445792637789646,-0.2673434898297345
TCGA-A1-A0SP,-0.2696636209983565,0.0098422004356441,1.0684346203224244,1.4768155308537774
TCGA-A7-A6VY,-0.3633367944197487,1.0412740731087489,0.4142471117907224,-1.203109671374008
TCGA-BH-A18L,-0.7040859399248097,-0.3978592636647984,-2.034346627499409,-0.2348490246786949
TCGA-AO-A128,-1.235198875302726,2.853757484753473,0.3941950060037402,-0.3056671147597771
TCGA-S3-A6ZF,0.3184879873626078,0.3207402678177677,-0.2776286892592063,-0.4542486767862917
TCGA-E2-A14N,-0.9129580548898654,1.0007455021608815,-0.418523059776382,-1.5180083241163438
TCGA-AR-A1AL,0.6999933062573171,-0.8474251438170388,-0.1390982221511798,0.2173449445605912
TCGA-AN-A046,-0.9547258016347984,1.476770869308384,-0.110875989065721,0.9685003956570654
TCGA-BH-A1F2,0.6446792704755955,-1.3815039816016703,0.7886018681720233,-1.362791441915857
TCGA-E2-A14Q,-0.0901188092068182,0.0514565488077274,-1.0548987796270892,0.5323676219790758
TCGA-A1-A0SM,-0.568437876634356,-1.3343604590006315,1.6321490429056176,-1.5594945782881855
TCGA-B6-A40C,-1.0973858991114982,-0.3345046855790899,0.4472664813874455,1.2759575678304604
TCGA-E2-A14Y,-0.0112296141980859,-0.5194029608687096,0.1977459298747024,-2.259489850473192
TCGA-A2-A0CQ,-1.6321545230759915,-0.5174770599724815,-1.1153966140749767,1.0426051396560951
TCGA-A2-A0D1,-0.7514733452062896,-0.2084086951295511,-0.1322586427673526,1.075223629483288
