patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-A8-A095,-1.0004818746601103,-0.4461194627044743,0.1054814140858126,0.6209057669826473,1.0443250668395958,0.14731047979597015
TCGA-A2-A04Q,-0.1058870784208992,2.3978547059126183,0.4128398922598669,-0.3206963720931229,-0.9780291238682122,-0.0725138015081518
TCGA-D8-A1XL,1.290224057958207,1.670259436877193,-1.2949471969348636,-1.0031794902751408,-0.024430051816980655,1.9429823459896305
TCGA-BH-A0BR,-0.9824598414184644,-0.0328281621828609,1.1708446406717283,2.081268189742232,0.8128931417332225,-1.2060224954690795
TCGA-B6-A0X0,-0.4243998759934691,-0.5559312926936136,-0.4267971573078897,-0.11580346810122304,-0.238753434072757,0.3169968242205356
TCGA-EW-A423,-1.5736678971095308,0.5365512033780032,-1.8784203622651987,-1.164552236239874,-0.9858679471379427,-0.5591208220718805
TCGA-GM-A2D9,1.0969585993482345,-0.3858356079841173,-0.7248123416017147,-1.1149392560889027,1.0789776427224629,-1.6468939345865796
TCGA-B6-A1KI,0.2523037447113144,-1.2473847975712846,-0.7492219895218548,-0.747542082023566,-0.08191475579501868,-0.829670020980002
TCGA-A8-A092,-0.8444358099059488,-0.3503027317538507,-0.43989274422498,0.17212589740651107,-0.7406869748679892,-0.44368127959797654
TCGA-AR-A24Q,1.3663586905479708,0.6915442425017859,1.749542732341325,0.1158108129193564,0.7830309578485284,-0.37886882460733173
TCGA-AR-A1AI,-0.8710000367798818,1.6305811980138307,-0.5751044786148578,3.2501325940358594,-0.9194245879945007,0.533445966359107
TCGA-LL-A6FR,1.7580011909201196,-1.8663679657699763,0.0614860703994747,-1.6788734638049212,-0.12272640710409939,0.5704257519990517
TCGA-AR-A250,-0.6062726111105374,0.4810451931864236,0.822319630096764,-0.2486269904001337,0.8292551299867106,0.3745698502763775
TCGA-BH-A0B3,0.5659021207693735,0.8540191270892756,1.1245850624974418,-0.08107438199554193,-0.5223197552111621,0.5988943171345669
TCGA-E2-A1LK,-0.1314158588051667,-0.8531681466566332,0.5995079080088543,2.592281885297216,-2.3694824671287678,1.7458546526973264
TCGA-BH-A0AW,0.6156773010774462,1.5311654658250655,0.2653753274806598,-0.02606490224920537,-0.8771198274911854,0.6075522828201086
TCGA-AN-A0FZ,-1.435354214867281,-1.6192531692223124,0.0768230886111363,1.4511833418249265,1.2749482244657684,-0.857747265632554
TCGA-LL-A5YO,0.0108216345490515,2.335097586719668,-0.1800126594960348,0.9507015245125136,-0.744046470555016,0.033044898770953186
TCGA-W8-A86G,-0.2676363185856712,-1.6503738272497344,-0.2954367783527322,-0.565018539257633,0.11791302470006196,1.039765756252067
