patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score
TCGA-E9-A1R7,1.2772404090908782,-0.8216758419370882,-0.7417247256219607,-0.2643812876059713,-1.3668596432001672,-0.16677312284171722,1.6777477164350254,-1.6393794448948242
TCGA-C8-A1HE,-0.1734877978403219,-0.6072064895910172,-0.3807480786708181,-0.9111778762057096,-0.5520575133296692,0.12383125081822681,0.0549293737011815,0.37839272906159405
TCGA-AR-A24W,-1.045807659512512,-1.585436694698595,-0.4049663234782528,0.22974658663448078,1.2377449203760853,-0.17127330839578375,1.552163552973849,-0.2143322488098614
TCGA-B6-A0RQ,-1.059478545396798,-1.5185030879551622,-1.7497913482576284,-0.4421176129889179,0.05476694836055171,0.48091119152140716,0.5566502302380827,1.4305922501404376
TCGA-AN-A0FY,1.1995227092618863,-0.4371776978170618,0.2483494117477951,0.5675500532413392,-0.6776031114115708,1.9671953008729275,-0.6043201316394562,-0.5887293474748643
TCGA-AO-A129,-1.6333739091092356,1.3402464424800942,-0.0579101323618783,0.30233821022379165,-0.3013395944644272,1.2185013868451366,0.6033353636363047,0.7339150304274573
TCGA-E9-A1RC,-1.4971103476067242,-2.575768884729245,0.4840812128731791,0.29981404105821574,-1.2158067630500882,-0.8030602281385599,1.3815492113791812,-1.6395203015910862
TCGA-EW-A1J1,-0.5243126481131494,1.0484113406999955,-0.9915879893078546,0.5676370935573964,-0.7968029954179764,-0.6783757392546684,-0.479043866832183,-1.4047121889219514
TCGA-GM-A2DO,-1.1362041623595838,2.6331244410526446,-0.5414056364677508,-0.496256689574707,-0.3979562019080292,-1.1230136380206825,-1.5285934033281392,-0.6995835674332396
TCGA-AR-A24N,1.0163726264630977,-0.4256497097847093,0.1033282233606042,0.051662099987314615,0.8596150169361495,-1.3268426945837157,-0.05937800156075437,-0.34180755892717846
TCGA-AC-A3TN,0.5145113747605529,-0.4790233338695343,-0.4754029400385476,-1.668428625878401,-1.2470998432459282,-0.16496326560801605,-2.3779703274546224,2.1516376783067814
TCGA-A8-A094,-0.3727201053423299,1.4740158269726922,0.0503187532338497,1.4468313260222014,-2.049210544965428,0.07305741815385797,-0.8545647626000974,-0.5788693787365088
TCGA-E2-A1IJ,-0.7476462709423661,0.5118132993096994,1.1438467876797545,-0.13913027280378537,0.12145915903636774,0.33866619596457775,-0.13577535506073393,0.39881695001961454
TCGA-A7-A3J1,0.4295815996012569,0.7801959975858751,-0.5515035587098809,0.308953274243921,-0.3206255882232925,-0.3773035426754815,0.5103499701572352,-0.34744182677766694
TCGA-D8-A73W,0.4740869571168287,-0.3573827571195918,0.665524685206261,-0.628035728080965,-0.2561730413388233,1.0945017088064322,-0.2225642881299808,-0.734234314713747
TCGA-GM-A2DF,-0.4133953281741055,1.151831492288946,-0.342155072339639,-0.06192551246359017,-1.2897156681647062,1.6649980579052237,-0.039133665066551616,0.16598083109815376
TCGA-A7-A4SF,-0.8164369492275966,0.4227443520804547,-1.6263148751504564,-0.6289931715575666,0.6849212412106885,0.03412103009909898,-1.272537185275055,-0.937208814027615
TCGA-AC-A3EH,-0.1644379293141921,-0.2491338489143476,0.8121288497136714,1.020333777355978,0.08326044881719499,0.40519067806818426,-0.8548726612540026,1.1346523312934955
TCGA-D8-A143,-0.0958415987525193,0.5868084369164147,0.5606914693836613,1.321145109639754,-0.6015789682717864,1.3463164395927276,3.8956956698339558,0.7761720393061248
TCGA-BH-A0H9,1.0049901060107067,-0.7580280905222235,-0.9924163882636686,-1.2280046266434796,0.18404531942804128,0.9964759278243529,-0.07985326204538269,0.2331694752152351
TCGA-EW-A1PA,0.0176500607213107,0.2857741271418231,-0.1104081452430063,1.7463370535651657,-1.045032398959494,0.9082820739767035,0.3028647647575414,0.335431436701612
TCGA-EW-A1PF,0.8620232529197436,-0.2331659950202524,0.2485996251616287,0.05906052685193107,0.9490771428240448,0.45977988544143705,0.8316807028380115,-0.35786522230107254
TCGA-LL-A7SZ,-0.1052834806038466,1.3193190285663874,-0.5724716792458424,-2.055322830739906,-0.8257319860562726,-0.7233775947953442,-3.131667744880375,0.66137383185241
TCGA-AR-A24O,0.774120828636761,-0.0017082849951996,0.6402232710812402,-0.4120887039501721,-0.3565846346511118,-0.10425967568847541,1.1426968306129952,0.17513651635519978
TCGA-B6-A2IU,0.2790048450901305,-1.0111902771880754,-0.784014367458988,-0.12006844358788465,-0.07525797730405678,-0.330980980504809,-0.5649475912714567,0.5289685373659152
TCGA-AC-A2QI,-0.1837959710894191,0.4606381169427709,0.1912987377963845,-0.014662620846089682,-0.23931335002059373,0.670554880577054,-0.625719088085798,0.4964306405293413
TCGA-BH-A0DS,0.1825864437647678,0.1542169508935123,0.1014888397102361,-0.8031608439822815,-0.08259909750903911,-1.1401339091502871,-0.6017029930812717,0.05005577007434001
TCGA-LD-A9QF,1.4091396195661912,1.557477027861777,0.6693655759196112,-0.7622518954367479,0.907518936917845,1.3248427280901662,0.08098529728782418,0.8333598579885912
TCGA-D8-A1X8,-1.144500719080499,-0.1268648162499659,-0.1691820399634312,-1.0928310158111043,-0.39988480128391674,-0.8637149029977303,0.44726923343861347,0.15921970967756757
TCGA-A7-A4SD,-1.0204716030598238,1.211541810529243,0.4870597148883008,2.6409374219715915,-0.13815520211118962,0.0515837066512957,1.2912194437900353,0.6212296734176748
TCGA-D8-A1JD,1.4311655085515076,-0.1128627572136908,0.9125869296186038,0.6549385305598893,0.15860025024295563,-0.3714337354310463,0.3796469915749017,-0.7809987378728078
TCGA-LL-A441,0.2332231118030446,1.232223213145665,-0.0790235160702779,-0.17499088301816706,-0.3605040462859787,1.9276719320937263,0.3567855165225166,2.9904393045483513
TCGA-AN-A0FF,-1.6831645478293964,0.0399018663203705,0.5078337872712261,0.5845229148719348,0.9261205889626832,-0.5369133846637664,-0.33421603750199497,0.10724358875680394
TCGA-D8-A27V,1.3786235691975672,-0.3646077067066837,-1.043474669295728,0.36404979430631473,-0.18313511658751133,0.6251127894930466,1.141234312006951,-1.0510210246074978
TCGA-A2-A1FV,-1.0113271765516731,-1.5558739949561913,0.246397091106847,-0.5702409582208932,-0.4264497023646758,2.392022600188969,1.1297265998172807,-1.1587763972481013
TCGA-AC-A3TM,1.7759097751857116,0.1625886663299408,-0.8170253245068456,-2.5641605183935336,0.12195686210110927,-0.31356721901298246,-1.8511172432927911,1.0583080019193682
TCGA-E2-A15E,-1.3416252242391795,-1.0891590232555073,-0.0761482607684178,0.6216891298271314,-0.35845102114390415,-0.477139180891261,0.8490769767835982,-0.06995413514107883
TCGA-A2-A4S0,0.6410347058669648,-1.5497186356189674,0.0596525166996856,0.37997817214425444,-0.7042924382585168,-0.4656441417042407,-1.8121680635739106,-0.7725473360970714
TCGA-E2-A1LL,1.1634178781462563,-1.3665730258570277,0.730280845966707,0.3733631081241282,0.1313510074481728,-0.168142744532085,1.7397508078649835,1.1681762250039076
TCGA-BH-A0BJ,1.102244672666644,-0.0089609785859487,-0.1079607922452411,-0.11223481514299445,0.676273650460744,1.0082644573735935,1.0954728745704394,0.34219255812220073
TCGA-BH-A202,0.5901384323665059,0.8142212638919043,1.4129785896897848,-0.08716720411934335,-1.8664290944378588,0.17729541180296277,0.07259505896893503,-0.047839633827908026
TCGA-EW-A6SC,-0.6216584005829169,-0.5902017630609738,1.0798443907634814,-0.20406234858031433,0.03772061839303658,-0.815044417929283,0.814438378219376,-0.09657605073464044
TCGA-AR-A24T,-0.970791156152759,-0.364720823191608,1.2459333474867544,-1.743631458949348,-0.3312017783491213,0.8148543086694338,1.1431201912621132,-0.4970316382081548
TCGA-AN-A0FS,-1.648124845122341,-1.5967721392212768,-0.3183033602025549,-0.238617354053881,-0.34694163777167747,-0.08699265937775943,0.29374326713563015,0.2342963287853328
TCGA-A2-A0CL,1.6297553482553206,2.0561760269844864,0.4408189436673303,0.6095905258955858,0.45143629096223725,1.2030931428284937,0.4850637932053539,-1.4127410206088995
TCGA-B6-A401,1.241401008243887,-0.2155087526974798,-0.1812468307718698,-0.5634518135686526,-0.6672135599350209,0.5038523548350758,-1.102461666324721,1.2119826575414585
TCGA-A8-A085,-0.3456593126155348,-2.7638888803166664,-0.0823163235203067,0.5658962872363077,0.3583658178549411,0.26363049335654004,-0.3569235632274291,-0.4781568409090152
TCGA-D8-A1JG,-1.519217060434798,0.8710678134346822,0.1084442225970717,1.3535241072119613,-1.3126722220260643,-1.477452165463866,1.3869374378225072,-0.6204221041338642
TCGA-A8-A09A,-0.7371654013873044,0.6021162525398056,0.2033624645341695,0.17647791320922993,0.1150512320777766,-0.030642509831175654,1.2323723135625955,-0.2789854723942235
TCGA-GM-A3XL,-0.8661797413420715,1.7494047991176722,-1.4807526688747144,1.0336509457122875,-0.29928656932235265,-0.4315014295657728,0.43710857785977386,0.31528892913611284
TCGA-PL-A8LZ,1.403897369646561,1.61374245776168,1.462428631110117,1.9642860049652064,0.22187075234864959,0.6891426035177658,-0.21467438512368617,0.26711593901443303
TCGA-AR-A0TR,-1.518707912312266,-0.0535543871489068,-2.74642367458992,0.41792774994394144,-0.700248600857463,-2.8842493017136515,-0.8688820500066433,-0.13601592568806245
TCGA-GM-A3XN,0.7309875521906396,0.3332663151162597,0.2381835006355494,-0.4104349379451344,0.8025658031397644,0.6721690775692736,-0.2739063886685088,0.32782517510345194
TCGA-LL-A5YM,-0.6629216297593774,-0.229068093188564,-1.6916884966111028,-2.5595473816426524,-0.003028820032952264,-1.2326812033708916,-3.011972143175116,0.08174852673334128
TCGA-XX-A899,-0.2569376635324314,0.6321620961323976,0.3661021976608344,-0.36961302971565185,1.24359293138684,0.016560523426162765,0.3291900996663531,-0.4519574954042418
TCGA-A2-A0CK,1.6509038065126806,0.0817544721199415,-0.1245539183568514,-1.3731008335060504,-0.3036414711388726,0.20013874499589282,-1.0500804078292678,0.8826597016803688
TCGA-E9-A22D,-1.4189587743616234,2.627228496213072,-0.3561762711847379,0.8486902740968358,-0.46558160583024305,0.502433818084337,-1.2427864778415603,0.7281399058807044
TCGA-B6-A0RM,-0.0330080530885587,-0.8374519829903158,-0.2669919497523122,0.7611277161461745,1.0348064957263519,-0.440012650070204,-0.7101218065872881,0.07005742094357732
TCGA-AR-A0TS,1.191456921694622,1.0456469885674398,0.0280843652989421,2.2181826068956987,-0.9413857357263691,1.2205558193806896,0.9182771992485681,-0.5974624626431245
TCGA-A2-A0YT,-0.0532214489909599,-0.0932770698228912,-1.2826611013329166,1.8379905063703772,0.8858688536014393,-0.8186641323966853,-0.25304625486649773,-2.58424616342185
TCGA-AR-A1AY,-0.9846381788049348,-0.9351068245370636,1.4868814558356789,2.1672640220039154,-1.7515218993648813,-0.6693753681465336,1.4671065498328113,0.39121068842145695
TCGA-AC-A2B8,-1.1953640196552546,0.0356569540466029,0.8119517069009886,0.13069470696464652,-0.19308917788241156,-0.6360642120343607,0.5487988145635253,-0.7311354673959777
TCGA-AQ-A54O,-0.913230005216474,0.1377706851107997,-0.6767849571576227,-1.7637377719578922,-0.44492692864332695,-3.1813593784028447,-2.7641907014457083,0.38895698128125905
TCGA-E9-A1RA,-0.1165445077620437,-0.2296700933622016,0.3339441421131995,-0.03607453859545499,0.8340455219848801,-0.5973723992814544,-0.08612669711867989,-0.4177293182125201
TCGA-A8-A096,-0.6101870235936969,1.1076777929758597,0.9262711910179714,-0.2293040402360706,0.5934683030638106,-0.4421159976661263,-0.3877519159495874,-0.33955385178698305
TCGA-E2-A156,-0.7729688147358356,-2.408156356045677,-0.60045837242312,-0.019536878545130205,-0.44523799305879624,-1.6521278460462023,-0.5765707654563406,0.6109471345905311
TCGA-C8-A12M,-1.1921158652636274,0.6325570454798121,-0.425022963038923,-0.05783461760903681,2.9505900176956645,0.7014202836707116,-0.3305597409868822,-0.9776346858548778
TCGA-E2-A15M,0.5693258198576736,1.0231128052378748,0.2858452999093206,-0.2087625256472466,2.0587061256728005,0.6751039811914916,1.2864470146545197,-0.7793084575176575
TCGA-E2-A15R,1.323926676693065,-1.7712756503480425,-0.3923333642719304,-0.11606458904938233,0.1417405589247227,0.8689054503786128,0.38703655926860386,-1.2523052435662205
TCGA-B6-A0IG,-1.0038573953854688,-0.1364902611735673,-0.2077688058740552,-0.2308707659250511,-0.3270335151818836,1.306939815994637,-0.2141355624793544,-0.14235447701986298
TCGA-BH-A0HX,-0.8360572989670472,-0.5051490791098107,0.1326388509867296,-0.39755297116909233,0.1792549274298684,0.20811189983625114,-0.38201730352062196,-0.8225514632701634
TCGA-D8-A1X6,1.684655234637766,-0.2641171565431567,-1.341507215787621,-0.4779782232032996,1.5794802872065556,-1.8210315495048424,-1.6236571127210604,-1.8100977607646422
TCGA-A8-A07F,0.3901603336811523,0.2290818160257902,0.6950555317428164,-0.6514495730995784,0.72654165999998,-0.5326577744115499,0.676268857279866,-1.3556940586226975
TCGA-AO-A1KO,0.9310529648719756,-0.9176394421126514,-0.6876608994469487,-0.4966918911549776,0.13296854240859107,-0.5359350834563592,1.5658265557408484,0.6650361059552257
TCGA-AN-A0FN,-1.4249231002619795,0.9461178884923176,2.271420151692876,-1.1648133571880364,0.3112084524703611,0.10216187907418381,0.05135005184954527,0.26063653098636813
TCGA-A2-A04T,-0.1502979123762025,1.461969748203454,0.4902953692303679,1.644499883781596,1.6039921631452434,0.8750687479852717,0.48945134902348886,0.21091411720580489
TCGA-A7-A26I,1.0181691381176587,-1.4195064451507495,1.090456366609057,-0.16976846405490695,-0.14692721862732128,-0.33890522028479714,1.1032858029132573,0.2424660171685455
TCGA-A8-A07J,0.5661281096400052,-0.4282149397283135,0.7494810374108464,0.0024843214166201904,-0.6285171466511066,-1.6769766967143125,-0.1770722620156361,-0.8622730516161117
TCGA-A1-A0SN,-1.076147807332841,0.758428820753276,1.176096828563095,0.5712057465156251,1.1273170528858114,0.2494940409095237,0.4195583545872341,-1.0103134393877136
TCGA-A8-A07G,-0.2653068656071009,-0.32906451947679,1.6560356345725809,1.7452055294564557,-1.2115140741166635,-1.3128040722574408,0.179820765191075,-1.0255259625840338
TCGA-BH-A0DP,-0.197742820664946,0.1528720674545441,0.7045195316893759,-0.9644465496309604,-0.20434970972226413,-0.253206034516034,0.34666334827541423,0.4316365602487148
TCGA-D8-A1JN,1.2205948743912434,0.6875596076791728,-0.6235157296063443,0.04452479407085745,-0.5381218275168135,1.0415756134857674,-1.187403207470543,0.2271126372759609
TCGA-A7-A26H,1.009345849983696,0.0735255062122039,0.3604588883864253,-0.197969526456516,-0.14891803088629735,-1.26349769140418,0.5782801106748511,-0.4202647387452418
TCGA-A2-A0T0,1.5380584280753669,0.2790309069794694,0.3613953662171829,1.768445293842964,1.5964644042909724,2.1654969556141177,0.5291317880453915,1.7386458448659305
TCGA-C8-A12Q,0.0045383208144073,-0.1724416711614627,0.4238118069290756,1.8187545965223653,-0.22351127771494236,-1.2171262141731374,0.6935111818984995,-1.6112081056423768
TCGA-E2-A1BC,-1.1899233924570842,-1.152409861327181,0.5295090983794071,-0.9016034414397337,-0.19084951409105477,-0.8442467089703517,1.1375010408283617,-0.831425435134683
TCGA-BH-A0BF,-0.0311720631330331,1.5322203726551178,1.0165549125305704,-0.1693332624746394,-0.10387590352688378,0.294300236208717,-0.010229678931294851,-0.12826880739364047
TCGA-E9-A5UP,1.4010007693502269,-1.3703790522428498,-2.090190805083661,0.15306406819060728,-0.2755212479807871,-2.238912910248303,-2.670243124673187,-0.6253520885030458
TCGA-B6-A0RL,0.8760026710823888,-1.383297653197623,-3.667991500022748,1.2115613517273423,1.0176357399926597,-0.9862960442856987,-2.627676135770932,-0.33448301072154213
TCGA-A8-A095,-1.0004818746601103,-0.4461194627044743,0.1054814140858126,0.6209057669826473,1.0443250668395958,0.14731047979597015,-0.01561790537461885,0.03315296652287201
TCGA-A2-A04Q,-0.1058870784208992,2.3978547059126183,0.4128398922598669,-0.3206963720931229,-0.9780291238682122,-0.0725138015081518,0.23270235899911976,2.6313955857759304
TCGA-D8-A1XL,1.290224057958207,1.670259436877193,-1.2949471969348636,-1.0031794902751408,-0.024430051816980655,1.9429823459896305,-1.3908857303694835,0.4379751115805153
TCGA-BH-A0BR,-0.9824598414184644,-0.0328281621828609,1.1708446406717283,2.081268189742232,0.8128931417332225,-1.2060224954690795,0.35705492784468146,-0.6838076174518692
TCGA-B6-A0X0,-0.4243998759934691,-0.5559312926936136,-0.4267971573078897,-0.11580346810122304,-0.238753434072757,0.3169968242205356,-0.8399780638713865,0.460230469589948
TCGA-EW-A423,-1.5736678971095308,0.5365512033780032,-1.8784203622651987,-1.164552236239874,-0.9858679471379427,-0.5591208220718805,-1.9965993572625287,-1.9913803288541325
TCGA-GM-A2D9,1.0969585993482345,-0.3858356079841173,-0.7248123416017147,-1.1149392560889027,1.0789776427224629,-1.6468939345865796,-1.5952919492301365,-0.12432481989829726
TCGA-B6-A1KI,0.2523037447113144,-1.2473847975712846,-0.7492219895218548,-0.747542082023566,-0.08191475579501868,-0.829670020980002,-0.39356350304202936,0.45022964415532807
TCGA-A8-A092,-0.8444358099059488,-0.3503027317538507,-0.43989274422498,0.17212589740651107,-0.7406869748679892,-0.44368127959797654,-0.4949776221717263,-0.8541033632329039
TCGA-AR-A24Q,1.3663586905479708,0.6915442425017859,1.749542732341325,0.1158108129193564,0.7830309578485284,-0.37886882460733173,1.9037453284007106,2.190936696563944
TCGA-AR-A1AI,-0.8710000367798818,1.6305811980138307,-0.5751044786148578,3.2501325940358594,-0.9194245879945007,0.533445966359107,1.5532027109307753,0.45206078120673776
TCGA-LL-A6FR,1.7580011909201196,-1.8663679657699763,0.0614860703994747,-1.6788734638049212,-0.12272640710409939,0.5704257519990517,-1.4465384120626688,3.8013513049299976
TCGA-AR-A250,-0.6062726111105374,0.4810451931864236,0.822319630096764,-0.2486269904001337,0.8292551299867106,0.3745698502763775,-0.1636401832390644,-0.42787100034339937
TCGA-BH-A0B3,0.5659021207693735,0.8540191270892756,1.1245850624974418,-0.08107438199554193,-0.5223197552111621,0.5988943171345669,1.0614885606457607,-0.33659586116547563
TCGA-E2-A1LK,-0.1314158588051667,-0.8531681466566332,0.5995079080088543,2.592281885297216,-2.3694824671287678,1.7458546526973264,0.37995489022880796,3.723739265289509
TCGA-BH-A0AW,0.6156773010774462,1.5311654658250655,0.2653753274806598,-0.02606490224920537,-0.8771198274911854,0.6075522828201086,0.04199763023720637,-0.051783621323251226
TCGA-AN-A0FZ,-1.435354214867281,-1.6192531692223124,0.0768230886111363,1.4511833418249265,1.2749482244657684,-0.857747265632554,-0.5470894693450138,-0.12714195382354276
TCGA-LL-A5YO,0.0108216345490515,2.335097586719668,-0.1800126594960348,0.9507015245125136,-0.744046470555016,0.033044898770953186,-0.4882808264493091,1.0095715850126357
TCGA-W8-A86G,-0.2676363185856712,-1.6503738272497344,-0.2954367783527322,-0.565018539257633,0.11791302470006196,1.039765756252067,-0.3399121625992211,0.9515386261526004
TCGA-A8-A06O,-0.376496578710306,-0.032210055881754,-0.978550286217752,0.5043587837858929,-0.44735323108396263,-0.25305928933492344,-0.6250263161145142,-1.1449724410144027
TCGA-D8-A1XC,-1.397839805906271,-1.8452947575506269,-0.7351611323221466,0.43446540999426314,0.6786999529013763,-1.5642763976211451,-0.7900215072754304,-0.7374740187277782
TCGA-B6-A0I9,0.2807542405545427,0.4943250269582692,-0.7851848554335185,0.2300947478986973,-0.3025216392431958,-0.636797937939916,-0.5707206910321603,-1.4895079200718127
TCGA-B6-A0IO,1.2499313567678776,0.3716525739073809,-1.3624653346170854,-0.21285342050180303,1.1299922068588146,0.3043767386449993,-0.6934952792764619,0.2395080265470356
TCGA-UL-AAZ6,0.9183974972566872,-1.0981796287687218,-2.128603776872797,-0.510444261091564,0.5074900986291293,-0.8249741751844538,-1.358633346373018,-0.00741376200065021
TCGA-BH-A201,-1.1582820713111617,-1.2570369697622972,0.7378027410072571,0.3093014355081406,0.6854189442754334,-0.1356142293858358,0.8572747784437991,-0.4606906105724996
TCGA-AO-A0JC,-0.5051013601556159,2.8934416692207283,0.0250886667118199,-0.10266038037701548,-0.10692433479845136,0.3354378019801386,-0.2643230430657402,-2.222526167420448
TCGA-A8-A09I,-0.3458651941679094,0.9394326260875452,0.1995414231047359,-0.19205078496481665,0.08064750772728371,0.24191220655212772,-0.5423940148729726,-0.4429426668434577
TCGA-A2-A1G4,-0.3834772366235743,-0.3907265486603646,-1.0943306921945202,0.11894426429731433,0.7575858886634428,-1.059717549901516,0.24059226200541642,-0.38519142137594364
TCGA-AC-A4ZE,1.6410695664267625,-0.0050375124019812,-1.9920549601738995,-0.3528142487171709,-1.5256269208537898,-0.0751062997077768,-0.5405081356178103,-0.232502762627689
TCGA-E9-A54X,-0.5902925904246511,-2.3028265960863488,-0.6196926185591934,-2.46406415493105,0.8726175095026073,-2.304752581506725,-0.24977483166876566,-0.8183257623822964
TCGA-A8-A06Z,1.664248894842144,-1.518807401363055,-1.911795436745588,0.6261281859459075,-2.8350214713145307,-1.4767184395583113,-0.9772623761809234,-2.1492806853640873
TCGA-E9-A1N4,-0.8279049290871258,0.3937154022919836,0.9387550827113874,-0.33044488749120704,-0.6285171466511066,0.5156408843843181,1.4886594556061072,-0.06502415077189984
TCGA-B6-A0WW,-1.6400209312117464,0.0003892361455708,-0.1872475629567571,-0.8404140992535385,1.8089214000539562,-0.7684772804567587,-0.5367363771074837,-1.6036018440442192
TCGA-AO-A0JJ,-0.1034455191802596,0.7221828258308185,-0.3347102239601585,-1.6341347413529936,-0.38395830321208163,-0.6937350682109429,0.4315279147577595,0.5779866676651689
TCGA-D8-A27G,1.466142989912166,0.766151399745852,0.7655014190038463,1.060894564637298,-0.646745521397387,-0.982578499697556,0.06178011875054979,-0.08925150252900414
TCGA-EW-A1J6,-1.0056883163445602,1.103984526110092,-1.752875061033545,-0.4065181237226893,1.4108211611411248,-0.3962825860991574,-1.2739997038811004,-2.438882052879229
TCGA-AC-A8OS,-0.9435467587129988,0.1375344210920063,-0.2878814160132433,0.6293486776399195,-0.5047135092958104,0.8693946009823181,0.568196429759488,-0.16235612788910028
TCGA-B6-A0WY,-1.1258379451237033,0.0634880339007191,-0.4726942840116007,-0.15001031231057319,0.7750054959295156,0.7567921320098892,0.5468744479766237,0.7747634723435033
TCGA-LL-A6FQ,-0.1544853395143599,-0.3149629234951286,-1.5792745867267783,-2.400437683895333,-0.22655970898650662,-1.7729480451608397,-2.730937646824054,2.114028940404769
TCGA-E2-A14Z,-0.2897354646398952,1.271671165689649,0.155217400852486,0.3872895586928168,-0.4849298124722002,-0.21676431454016137,-0.5363130164583668,-0.15136930558064707
TCGA-A7-A13G,-1.2125084488267783,-2.023715243410746,0.3709832196783391,-0.8281414146898785,-0.6720039519331904,0.26206521142469064,1.713310010960962,-1.6661422171846454
TCGA-AN-A0FD,-0.3781252955614617,0.7217677918708529,0.3892695658940905,-1.1951033871749384,-1.1950276600969882,-0.3459489889781194,-0.6389972175354187,0.7753268991285509
TCGA-C8-A3M7,-0.6658573214834522,-0.1532593154424123,-0.6901035581503757,-0.3645646913845,-0.5697259721281129,1.4880233694854825,0.31310239499985765,-0.3975868106470209
TCGA-D8-A73U,0.8548482779074352,1.7712698472147388,0.6199911030349899,-0.3926787134700549,-0.12229091692244641,-0.3921248059676813,-0.48666435851631373,0.3945912491317501
TCGA-LD-A66U,-1.3125662533036508,0.8865727297442226,-1.4324552833666346,-1.8976057780494586,-0.05130601731320898,-0.27184267251711774,-1.5232436642165537,1.443269352804036
TCGA-GM-A2DK,-0.3085749659277226,-0.3519911064465003,-0.9234057121298616,-0.6135870356159486,0.6007472103857078,-0.9975954232312365,-1.2820050688826088,-0.4566057663808945
TCGA-A2-A04N,-0.3927482558604738,-0.8156265477769734,0.2032152981649003,-0.1087532025008231,0.8334233931539449,-0.25658117368158456,-0.4944003121956563,0.08794622136887863
TCGA-EW-A1P4,0.8611751867351644,1.4980481185028185,0.5970730649655664,1.082045361438501,0.9409894680219402,1.3748828348489814,1.4674529358184547,1.0905641853634183
TCGA-AR-A0TP,-0.1557330991946917,-2.075115234717348,0.2973834588155842,1.1207783020826751,0.45908847558269217,0.11840167911712329,1.264663184890798,1.6415955811412564
TCGA-A8-A075,1.5514419815822476,0.8132772549260036,0.269448791915136,0.5369118619902115,-2.0060348040988063,-0.15586506437914,-0.6775230366051813,-0.39660081377318757
TCGA-EW-A1J5,-1.4869209574761182,1.133568990778175,0.4109473530221783,0.5103645655936402,0.13184871051291766,-1.0263574787289729,0.5745853268280031,-0.8800209953451535
TCGA-BH-A18M,0.9653524964594116,-0.5448551088870172,0.6074599711041898,0.09483409675026483,1.3186216683971346,0.4947541536062007,1.2841762620819765,-0.8539625065366395
TCGA-AQ-A54N,1.0967939193777696,0.0073403667429488,-2.828229809194144,-3.2656184254753984,-3.8603519975721223,0.9539687403625635,0.2517151008777058,0.2500722787667031
TCGA-AN-A0XP,-1.3365872976713151,-0.9660605862521786,-0.0778542837214723,-0.01805719317220691,-0.034010835813323086,-1.608153206773304,-0.8439037717086663,0.19626502079453229
