patient_id,HALLMARK_ANGIOGENESIS,HALLMARK_APOPTOSIS,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1,HALLMARK_PI3K_AKT_MTOR_SIGNALING
TCGA-B6-A0WY,0.4481746699023909,0.1127239770851389,-0.9340590829939476,-0.6139269819690486,0.8157106312329279,0.3700506443134275,0.2889046987752307,0.1184695524290589
TCGA-AC-A3BB,1.0709136303332694,1.8898286605629333,-1.2160561962179712,-1.161959208334181,0.9642037284286626,1.0503335210259708,0.2221984602512302,-0.2469157839704106
TCGA-AN-A049,0.0961547747766417,-0.4113104518897065,0.8872045889564781,0.3848594737783199,0.4323082841527315,0.0409458776893613,-0.043470647732303,0.7784860145276079
TCGA-A8-A06Z,-1.2322514791258088,-1.835360963944768,0.5180043094977455,0.3970759865019879,-2.3014413150833946,-1.8941191775998327,-0.0169448709456243,-1.0189544486659512
TCGA-C8-A1HI,-0.6667425538428723,-0.7377453023528198,-0.3444649019715068,-0.4544724380606179,-0.2031686847279018,-0.8008053848801929,0.1647001956379658,0.1585761989190445
TCGA-BH-A0HL,-1.4998999789536336,-2.31576044315812,0.7100278909981308,0.2924222536936214,-1.3839223352202008,-2.461174586682683,-0.8634705806769675,-0.9558522181142248
TCGA-A1-A0SF,-0.7497599163981911,0.1205693398136592,-0.613034761946109,-0.3630583024709084,0.1748767802373171,-0.5291764109227528,0.6493149449429861,0.5501544995154998
TCGA-AR-A2LR,0.7260149820210154,-2.0960300311410247,1.1466441842797668,1.3583030972929526,1.161756686906353,-0.6168620991565167,1.0762293983504987,0.386874931652194
TCGA-E9-A1RF,0.0869160769815439,0.6050567532624741,-0.3338703874258331,-0.1951067685599767,0.7634246501608071,0.570774494825413,0.547248089878544,0.0079572822351639
TCGA-B6-A0RT,0.25308624800988,2.6956846195082167,0.8606836933241613,1.0049457781660918,-0.1660795599564291,1.0695742771941787,0.2453189686085378,1.8300675065676395
TCGA-E9-A1RI,-0.2477421988262212,-0.8397675687144381,-0.0976877596262056,-0.814116025751298,1.156704840431457,-0.0354577599626594,-0.586708080949088,1.0048432571929289
TCGA-BH-A0DL,-0.3001326506743693,2.4780357747972124,0.9540908049437592,1.10195637153459,-0.790078615181532,1.9780751300503625,0.5796553249569358,-0.4512889046781498
TCGA-AR-A251,-0.1309727226263937,0.1325483491411712,1.1338727806812987,1.3092294826922506,-0.0862547994582166,0.6223357078883379,-0.3861017339672681,-0.7483856175595254
TCGA-AC-A3TN,-0.5719394076391325,-0.0994790694986637,-0.6826267225749353,-0.9362212360835304,-0.2675155096166461,-1.063555513991799,0.3788755927507748,-2.627516422267934
